parkType,countryCode,countryName,name,latitude,longitude
national_park,CN,"People's Republic of China","Geleshan National Forest Park",29.567777777,106.4275
theme_park,CN,"People's Republic of China","Grand World Scenic Park",23.148716,113.419697
botanical_garden,CN,"People's Republic of China","Guangdong Tree Park",23.196671,113.367866
theme_park,CN,"People's Republic of China","Guangzhou Space Wonders",23.15082,113.40557
theme_park,CN,"People's Republic of China","Hainan Ocean Paradise",18.445722222,110.043805555
botanical_garden,CN,"People's Republic of China","Hangzhou",30.2552,120.123
theme_park,CN,"People's Republic of China","Hangzhou Songcheng",30.172135286,120.094449828
theme_park,CN,"People's Republic of China","Happy Valley Beijing",39.866418,116.488627
theme_park,CN,"People's Republic of China","Happy Valley Chengdu",30.723521,104.032824
theme_park,CN,"People's Republic of China","Happy Valley Chongqing",29.684553,106.508221
theme_park,CN,"People's Republic of China","Happy Valley Shanghai",31.098319,121.213778
theme_park,CN,"People's Republic of China","Happy Valley Shenzhen",22.541574,113.973949
theme_park,CN,"People's Republic of China","Happy Valley Tianjin",39.188304,117.460858
theme_park,CN,"People's Republic of China","Happy Valley Wuhan",30.591944,114.387222
theme_park,CN,"People's Republic of China","Hong Kong Aviation Discovery Centre",22.3172,113.9376
theme_park,CN,"People's Republic of China","Hong Kong Disneyland",22.313333333,114.043333333
botanical_garden,CN,"People's Republic of China","Hong Kong Zoological and",22.277777777,114.156388888
botanical_garden,CN,"People's Republic of China","Huajiachi Botanical Garden, Zhejiang University",30.2659,120.159
national_park,CN,"People's Republic of China","Huanghe Shilin National Geopark",36.883333333,104.316666666
national_park,CN,"People's Republic of China","Hubei Shennongjia",31.29,110.19
botanical_garden,CN,"People's Republic of China","Hunan Forest",28.1075,113.025833333
theme_park,CN,"People's Republic of China","Jinjiang Action Park",31.14111111,121.40361111
national_park,CN,"People's Republic of China","Jiuzhaigou Valley",33.2,103.9
botanical_garden,CN,"People's Republic of China","Kadoorie Farm and",22.4335,114.118
theme_park,CN,"People's Republic of China","Knight Valley",22.612888888,114.297777777
theme_park,CN,"People's Republic of China","Lai Chi Kok",22.3426,114.137
botanical_garden,CN,"People's Republic of China","Lanzhou",36.118124,103.701345
theme_park,CN,"People's Republic of China","Legoland Discovery Centre Hong Kong",22.2942763,114.1729476
theme_park,CN,"People's Republic of China","Legoland Shanghai",30.88694,121.09418
theme_park,CN,"People's Republic of China","Li'an Ocean Harbor",18.483,110.081
national_park,CN,"People's Republic of China","Longshan National Forest Park",27.523295,111.826871
national_park,CN,"People's Republic of China","Luo shan",37.454001,120.463185
botanical_garden,CN,"People's Republic of China","Lushan",29.5833,115.983
theme_park,CN,"People's Republic of China","Macau Fisherman's Wharf",22.19145278,113.55660833
national_park,CN,"People's Republic of China","Maijishan",34.35,106
theme_park,CN,"People's Republic of China","Millennium City Park",34.80986,114.3342
theme_park,CN,"People's Republic of China","Ming Yuen",22.31613,114.17111
theme_park,CN,"People's Republic of China","Minsk World",22.553772,114.237009
national_park,CN,"People's Republic of China","Mount Qixian Hot Springs National Forest Park",18.701666666,109.691944444
theme_park,CN,"People's Republic of China","Nan Hu",23.2225,113.32847
theme_park,CN,"People's Republic of China","Nanchang Sunac Land",28.579528,115.781833
botanical_garden,CN,"People's Republic of China","Nanjing Botanical Garden, Memorial Sun Yat-Sen",32.057222222,118.830833333
theme_park,CN,"People's Republic of China","Noah's Ark (Hong Kong)",22.34819444,114.06155556
theme_park,CN,"People's Republic of China","Ocean Flower Island Fairyland Ocean Park",19.66504,109.17737
theme_park,CN,"People's Republic of China","Ocean Park Hong Kong",22.245861111,114.175916666
national_park,CN,"People's Republic of China","Pudacuo",27.825,99.99527778
national_park,CN,"People's Republic of China","Qianjiangyuan National Forest Park",29.390431,118.211033
national_park,CN,"People's Republic of China","Qianshan",41.02638889,123.13611111
national_park,CN,"People's Republic of China","Qingdao Zhushan",35.963777777,120.087138888
national_park,CN,"People's Republic of China","Qingjiang Gallery",30.470533,111.146513
national_park,CN,"People's Republic of China","Qomolangma",28.1,86.8
theme_park,CN,"People's Republic of China","Romon U-Park",29.799412,121.544202
botanical_garden,CN,"People's Republic of China","Ruili",24.073593,97.820831
botanical_garden,CN,"People's Republic of China","Shanghai",31.14777778,121.43805556
botanical_garden,CN,"People's Republic of China","Shanghai Chenshan",31.07638889,121.17833333
theme_park,CN,"People's Republic of China","Shanghai Disneyland Park",31.144,121.657
theme_park,CN,"People's Republic of China","Shanghai Haichang Ocean Park",30.915361111,121.902388888
botanical_garden,CN,"People's Republic of China","Shenyang",41.85861111,123.64388889
botanical_garden,CN,"People's Republic of China","Shing Mun Arboretum",22.405431,114.156948
national_park,CN,"People's Republic of China","Shunan Zhuhai",28.43166667,105.03416667
theme_park,CN,"People's Republic of China","Six Flags Zhejiang",30.547777777,120.985277777
theme_park,CN,"People's Republic of China","Snoopy World",22.3819,114.1893
botanical_garden,CN,"People's Republic of China","South China Botanical Garden, Chinese Academy of Sciences",23.1868,113.364
botanical_garden,CN,"People's Republic of China","South Mountain",29.5553,106.631
botanical_garden,CN,"People's Republic of China","The Plum Garden",31.553127,120.216816
national_park,CN,"People's Republic of China","Tian Hua Shan",41.06953,124.5763
theme_park,CN,"People's Republic of China","Tianjin TEDA Aircraft Carrier",39.155278055,117.808333055
theme_park,CN,"People's Republic of China","Tongguan Kiln Culture",28.413093514,112.831883676
botanical_garden,CN,"People's Republic of China","Tropical Flowers and Plant Garden",22.007300345,100.785851537
botanical_garden,CN,"People's Republic of China","Turpan Eremophytes Botanical Garden, CAS",42.859355855,89.188242866
theme_park,CN,"People's Republic of China","Universal Beijing Resort",39.854,116.6752
theme_park,CN,"People's Republic of China","Universal Studios Beijing",39.85632,116.67886
botanical_garden,CN,"People's Republic of China","Urumqi",43.887980555,87.548752777
theme_park,CN,"People's Republic of China","Victory Kingdom",39.3941,117.01
theme_park,CN,"People's Republic of China","Water World, Ocean Park Hong Kong",22.236486111,114.168075
theme_park,CN,"People's Republic of China","Waterlands Resort",22.73,113.77
national_park,CN,"People's Republic of China","West Mountain National Park (Guangxi)",23.401111111,110.06
theme_park,CN,"People's Republic of China","Window of the World",28.2389,113.055
theme_park,CN,"People's Republic of China","Wonderland",40.233,116.164
botanical_garden,CN,"People's Republic of China","World Horti-Expo Garden",25.071566666,102.759377777
theme_park,CN,"People's Republic of China","World Joyland",31.8133,119.989
botanical_garden,CN,"People's Republic of China","Wuhan",30.5444,114.412
national_park,CN,"People's Republic of China","Wuyishan",27.65694444,117.95083333
botanical_garden,CN,"People's Republic of China","Xi'an",34.210814573,109.024709687
botanical_garden,CN,"People's Republic of China","Xiamen",24.4534366,118.0908321
national_park,CN,"People's Republic of China","Xianju",28.692222,120.611389
national_park,CN,"People's Republic of China","Xingcheng Haibin",40.66666667,120.83333333
national_park,CN,"People's Republic of China","Xishan Forest Park",24.958674368,102.635098137
botanical_garden,CN,"People's Republic of China","Xishuangbanna",21.873654,101.322832
botanical_garden,CN,"People's Republic of China","Xishuangbanna South Medicine",22.002488888,100.788861111
botanical_garden,CN,"People's Republic of China","Xishuangbanna Tropical Flowers and Plants Garden",22.0142,100.78516
botanical_garden,CN,"People's Republic of China","Yunluo",23.163741,113.28911
botanical_garden,CN,"People's Republic of China","Yunxi",23.184373,113.27709
botanical_garden,CN,"People's Republic of China","Zhan Garden",32.0224,118.78
national_park,CN,"People's Republic of China","Zhangjiajie National Forest Park",29.3274,110.416
theme_park,CN,"People's Republic of China","Zhuhai Chimelong Ocean Kingdom",22.1001,113.53
national_park,PE,"Peru","Alto Purús",-10.82,-71.64
national_park,PE,"Peru","Amotape Hills",-4.14778,-80.58996
national_park,PE,"Peru","Bahuaja-Sonene",-13.26666667,-69.45
national_park,PE,"Peru","Calipuy National Reserve",-8.569,-78.325
national_park,PE,"Peru","Cordillera Azul",-7.75,-75.94
national_park,PE,"Peru","Cutervo",-6.201944444,-78.788333333
national_park,PE,"Peru","Güeppí Reserved Zone",-0.48,-74.91
national_park,PE,"Peru","Huascarán",-9.4,-77.4
national_park,PE,"Peru","Ichigkat muja – Cordillera del Condor",-3.39277778,-78.11361111
botanical_garden,PE,"Peru","Lima",-12.0558434,-77.0226722
national_park,PE,"Peru","Manu",-12.14,-71.66
national_park,PE,"Peru","Otishi",-11.66666667,-73.08333333
botanical_garden,PE,"Peru","Parque de las Leyendas",-12.06731383,-77.086669
botanical_garden,PE,"Peru","Plantas Medicinales de Lima",-12.073611111,-77.041388888
national_park,PE,"Peru","Río Abiseo",-7.75,-77.25
national_park,PE,"Peru","Sierra del Divisor",-7.27527778,-74.07361111
national_park,PE,"Peru","Tingo María",-9.377,-75.998
national_park,PE,"Peru","Yaguas",-2.916667,-71.521213
national_park,PE,"Peru","Yanachaga–Chemillén",-10.404166666,-75.310555555
theme_park,PH,"Philippines","Anjo World",10.24932,123.80007
national_park,PH,"Philippines","Aurora Memorial",15.66666667,121.33333333
botanical_garden,PH,"Philippines","Baguio",16.414562166,120.613192067
national_park,PH,"Philippines","Balbalasang-Balbalan",17.45,121.1
national_park,PH,"Philippines","Bangan Hill",16.416667,121.316667
national_park,PH,"Philippines","Basilan",6.5907,122.06102
national_park,PH,"Philippines","Bataan",14.68333333,120.41666667
national_park,PH,"Philippines","Biak-na-Bato",15.1201,121.084
national_park,PH,"Philippines","Bulabog Putian",11.0399,122.661
national_park,PH,"Philippines","Caramoan",13.8,123.88333333
national_park,PH,"Philippines","Cassamata Hill",17.5912,120.621
theme_park,PH,"Philippines","Enchanted Kingdom",14.2819473,121.0953936
national_park,PH,"Philippines","Fuyot Springs",17.1776,121.964
national_park,PH,"Philippines","Guadalupe Mabugnao Mainit Hot Spring",10.1336,123.6
national_park,PH,"Philippines","Hundred Islands",16.2,120.033333333
national_park,PH,"Philippines","Kalbario-Patapat",18.53333333,120.91666667
theme_park,PH,"Philippines","KidZania Manila",14.55348,121.05454
national_park,PH,"Philippines","Kuapnit Balinsasayao",10.6347,124.927
national_park,PH,"Philippines","Lake Butig",7.98333333,124.48333333
national_park,PH,"Philippines","Lake Naujan",13.16666667,121.16666667
national_park,PH,"Philippines","Libmanan Caves",13.683333,122.983333
national_park,PH,"Philippines","MacArthur Landing Memorial",11.172222222,125.012222222
national_park,PH,"Philippines","Mado Hot Spring",7.26666667,124.35
theme_park,PH,"Philippines","Magikland",10.78035,122.97252
botanical_garden,PH,"Philippines","Manila Zoological and",14.56472,120.98861
national_park,PH,"Philippines","Mayon Volcano Natural Park",13.25666667,123.685
national_park,PH,"Philippines","Mount Arayat",15.2,120.742
national_park,PH,"Philippines","Mount Balatukan Range Natural Park",8.798861111,124.939194444
national_park,PH,"Philippines","Mount Dajo",5.966666666,121.1
national_park,PH,"Philippines","Mount Data",16.87753,120.84098
national_park,PH,"Philippines","Mount Pulag",16.58333333,120.99805556
national_park,PH,"Philippines","Mounts Banahaw–San Cristobal Protected Landscape",14.05361111,121.48583333
national_park,PH,"Philippines","Mounts Iglit–Baco",12.9,121.21666667
national_park,PH,"Philippines","Mounts-Palay-Palay-Mataas-Na-Gulod",14.25,120.66666667
theme_park,PH,"Philippines","Nayong Pilipino Clark",15.203,120.53
national_park,PH,"Philippines","Northern Luzon Heroes Hill",17.4793,120.46
theme_park,PH,"Philippines","Old Nayong Pilipino",14.514444444,121.008333333
national_park,PH,"Philippines","Pagsanjan Gorge",14.26680556,121.46369444
national_park,PH,"Philippines","Pantuwaraya Lake",7.98333333,124.48333333
theme_park,PH,"Philippines","Paskuhan Village",15.050388888,120.692666666
national_park,PH,"Philippines","Puerto Princesa Subterranean River",10.166666666,118.916666666
national_park,PH,"Philippines","Quezon Protected Landscape",14.03333333,121.75
national_park,PH,"Philippines","Rungkunan",7.98333333,124.68333333
national_park,PH,"Philippines","Sacred Mountain",8.02121,124.29633
national_park,PH,"Philippines","Salikata",7.95,124.6
national_park,PH,"Philippines","Sohoton Natural Bridge",11.3605,125.164
national_park,PH,"Philippines","St. Paul Subterranean River",10.19237,118.92717
theme_park,PH,"Philippines","Star City, Manila",14.556,120.986
national_park,PH,"Philippines","Tirad Pass",17.0414,120.633
botanical_garden,PH,"Philippines","University of the Philippines Arboretum",14.66,121.05166667
botanical_garden,PL,"Poland","11 listopada 23",50.839236761,15.529963374
theme_park,PL,"Poland","Adventure World Warsaw",52.143523,20.582407
theme_park,PL,"Poland","Africarium",51.104678673,17.074387675
botanical_garden,PL,"Poland","Alpinarium in Toruń",53.008611,18.601111
theme_park,PL,"Poland","Aquadrom",50.2417,18.8437
theme_park,PL,"Poland","Aquapark Cracow",50.089166666,19.982777777
theme_park,PL,"Poland","Aquapark Fala Łódź",51.7642,19.4213
theme_park,PL,"Poland","Aquapark H2Ostróg",50.0980533,18.2199325
theme_park,PL,"Poland","Aquapark Reda",54.594684,18.366117
theme_park,PL,"Poland","Aquapark Sopot",54.45998,18.5576981
theme_park,PL,"Poland","Aquapark Tarnowskie Góry",50.438583333,18.837416666
theme_park,PL,"Poland","Aquapark Wrocław",51.090833,17.0325
botanical_garden,PL,"Poland","Arboretum (Zielonka)",52.97725,17.186694444
botanical_garden,PL,"Poland","Arboretum Bolestraszyce",49.8172,22.8619
botanical_garden,PL,"Poland","Arboretum in Glinna",53.2973,14.7207
botanical_garden,PL,"Poland","Arboretum in Karnieszewice",54.269353,16.327503
botanical_garden,PL,"Poland","Arboretum Kudypy",53.7689,20.3811
botanical_garden,PL,"Poland","Arboretum Park Gródek",50.2264889,19.3149047
botanical_garden,PL,"Poland","Arboretum Rogow",51.825833,19.888889
botanical_garden,PL,"Poland","Arboretum Wirty",53.9,18.38333333
national_park,PL,"Poland","Babia Góra",49.587777777,19.539722222
national_park,PL,"Poland","Białowieża",52.766666666,23.866666666
theme_park,PL,"Poland","Bibel garden in Muszyna",49.35875,20.901638888
national_park,PL,"Poland","Biebrza",53.4666,22.6613
national_park,PL,"Poland","Bieszczady",49.1125,22.664722222
national_park,PL,"Poland","Bory Tucholskie",53.8,17.56
botanical_garden,PL,"Poland","Casimir the Great University, Bydgoszcz",53.1308,18.0175
botanical_garden,PL,"Poland","Dendrological Garden in Przelewice",53.10694444,15.08222222
national_park,PL,"Poland","Drawa",53.1,15.933333333
theme_park,PL,"Poland","Dzielnica Filmowa in Zalesie Górne",52.03131,21.04523
theme_park,PL,"Poland","Energylandia",50,19.409
botanical_garden,PL,"Poland","Exotarium Sosnowiec",50.283078,19.104877
botanical_garden,PL,"Poland","Forest 'Marszewo'",54.5194,18.4164
botanical_garden,PL,"Poland","Forest arboretum in Stradomia Dolna",51.266389,17.677222
botanical_garden,PL,"Poland","Garden of Medicinal Plants, Jagiellonian University",50.01,19.99
theme_park,PL,"Poland","GEOsfera Jaworzno",50.2272347,19.2740733
botanical_garden,PL,"Poland","GEOsfera Jaworzno",50.2272347,19.2740733
national_park,PL,"Poland","Gorce",49.558333333,20.1625
theme_park,PL,"Poland","Hossoland",53.950483201,15.387346618
botanical_garden,PL,"Poland","In Brynek",50.514180555,18.741486111
botanical_garden,PL,"Poland","In Gdańsk Oliwa",54.4107,18.5624
botanical_garden,PL,"Poland","In Łódź",51.756388888,19.406666666
botanical_garden,PL,"Poland","In Lublin",51.2638,22.5138
botanical_garden,PL,"Poland","In Poznań",52.4201,16.88088
botanical_garden,PL,"Poland","In Zielona Góra",51.9198,15.5017
botanical_garden,PL,"Poland","Jagiellonian University",50.062916666,19.957916666
theme_park,PL,"Poland","JuraPark Solec Kujawski",53.08054,18.23231
national_park,PL,"Poland","Kampinos",52.31666667,20.56666667
national_park,PL,"Poland","Karkonosze",50.76666667,15.65
botanical_garden,PL,"Poland","Kórnik Arboretum",52.24416667,17.09083333
theme_park,PL,"Poland","Lunapark, Łódź",51.76993889,19.41125278
national_park,PL,"Poland","Magura",49.51666667,21.51666667
theme_park,PL,"Poland","Majaland Gdańsk",54.408814,18.473627
theme_park,PL,"Poland","Majaland Kownaty",52.35,15.081543
theme_park,PL,"Poland","Majaland Warszawa",52.182528,21.283876
theme_park,PL,"Poland","Mandoria",51.649692,19.484513
theme_park,PL,"Poland","Medieval settlement in Racibórz",50.0957489,18.2629006
botanical_garden,PL,"Poland","Moravian Gate Arboretum",50.0972,18.2647
botanical_garden,PL,"Poland","Mountain in Zakopane",49.2994,19.9496
national_park,PL,"Poland","Narew",53.073333,22.89
botanical_garden,PL,"Poland","Ogrod Botaniczny Instytut Hodowli i Aklimatyzacji Roslin",53.1739,18.0461
botanical_garden,PL,"Poland","Ogród Dendrologiczny Uniwersytetu Przyrodniczego w Poznaniu",52.4258,16.8944
national_park,PL,"Poland","Ojców",50.206667,19.829167
botanical_garden,PL,"Poland","Orle",54.043278,18.208306
theme_park,PL,"Poland","Park Krasnala",51.7997261,15.7232622
theme_park,PL,"Poland","Park of Poland",51.987666666,20.458916666
national_park,PL,"Poland","Pieniny",49.416667,20.366667
national_park,PL,"Poland","Polesie",51.416388888,23.173333333
botanical_garden,PL,"Poland","Polish Academy of Sciences Center for Biological Diversity Conservation in Powsin",52.1047,21.095
theme_park,PL,"Poland","Power Park Łeba",54.76767,17.5934569
theme_park,PL,"Poland","Railway Park in Ogrodzieniec",50.461139,19.494528
botanical_garden,PL,"Poland","Rosarium in Silesian Park",50.2803,18.9881
botanical_garden,PL,"Poland","Rose collection of Warsaw University",52.217472222,21.027730555
botanical_garden,PL,"Poland","Różanka Rose Garden",53.4469,14.5247
national_park,PL,"Poland","Roztocze",50.616667,22.966667
theme_park,PL,"Poland","Sea Park Sarbsk",54.7380167,17.6497856
theme_park,PL,"Poland","Silesian",50.273763,18.990555
national_park,PL,"Poland","Słowiński",54.703202777,17.3069
botanical_garden,PL,"Poland","Stefan Kownas Arboretum",53.4474,14.5351
national_park,PL,"Poland","Stołowe Mountains",50.4683308,16.3675697
national_park,PL,"Poland","Świętokrzyski",50.87638889,20.97777778
national_park,PL,"Poland","Tatra",49.25,19.933333
theme_park,PL,"Poland","Twinpigs",50.050475,18.7149536
national_park,PL,"Poland","Ujście Warty",52.5772,14.7258
botanical_garden,PL,"Poland","Warsaw University",52.217823,21.027403
theme_park,PL,"Poland","Water Factory",53.444693,14.566883
theme_park,PL,"Poland","Water Park Częstochowa",50.8263961,19.1200403
national_park,PL,"Poland","Wielkopolska",52.275555555,16.815833333
national_park,PL,"Poland","Wigry",54,23.05
botanical_garden,PL,"Poland","Wojsławice Arboretum",50.71666667,16.83333333
national_park,PL,"Poland","Wolin",53.9426344,14.5075161
botanical_garden,PL,"Poland","Wrocław University",51.116111111,17.0475
botanical_garden,PL,"Poland","Zaczarowany Ogród",50.1010569,18.2669111
botanical_garden,PT,"Portugal","Da Ajuda",38.706206,-9.200806
botanical_garden,PT,"Portugal","Do Porto",41.153335,-8.643079
botanical_garden,PT,"Portugal","Faial",38.5507,-28.6395
botanical_garden,PT,"Portugal","Jardim António Borges",37.743949,-25.676041
botanical_garden,PT,"Portugal","Lisboa",38.7181,-9.14895
theme_park,PT,"Portugal","Luna Park Cais 8",32.64647658,-16.905632111
botanical_garden,PT,"Portugal","Madeira",32.66222222,-16.89583333
botanical_garden,PT,"Portugal","Mata Jardim José do Canto",37.750144444,-25.330802777
botanical_garden,PT,"Portugal","Monte Palace Tropical Garden",32.673888888,-16.902222222
theme_park,PT,"Portugal","Parque dos Dinossauros da Lourinhã",39.278539,-9.293474
theme_park,PT,"Portugal","Parque Mayer",38.719324,-9.146378
theme_park,PT,"Portugal","Parque Temático da Madeira",32.80263,-16.8855
botanical_garden,PT,"Portugal","Parque Terra Nostra",37.771388888,-25.314722222
national_park,PT,"Portugal","Peneda-Gerês",41.830713,-8.23867
theme_park,PT,"Portugal","Portugal dos Pequenitos",40.2023,-8.4344
botanical_garden,PT,"Portugal","Rose garden of Serralves",41.159137,-8.658112
botanical_garden,PT,"Portugal","Tropical",38.699322,-9.202488
botanical_garden,PT,"Portugal","University of Coimbra",40.205609,-8.42274
theme_park,PT,"Portugal","Zoomarine",37.126807581,-8.314214335
theme_park,QA,"Qatar","Desert Falls Water &",24.8495,50.8621
theme_park,QA,"Qatar","Meryal",25.430661,51.530872
national_park,QA,"Qatar","Umm Tais",26.15,51.283
national_park,CG,"Republic of the Congo","Conkouati-Douli",-3.905,11.47
national_park,CG,"Republic of the Congo","Nouabalé-Ndoki",2.442777777,16.554166666
national_park,CG,"Republic of the Congo","Ntokou-Pikounda",0.35,16.55
national_park,CG,"Republic of the Congo","Odzala",0.8,14.9
national_park,CG,"Republic of the Congo","Ogooué-Leketi",2,13.61667
theme_park,GM,"Republic of The Gambia","Dream Park",13.44650021,-16.71916767
national_park,GM,"Republic of The Gambia","Kiang West",13.38333333,-15.91666667
national_park,GM,"Republic of The Gambia","Niumi",13.56666667,-16.5
national_park,GM,"Republic of The Gambia","River Gambia",13.63888889,-14.95944444
botanical_garden,GM,"Republic of The Gambia","The",13.478388888,-16.6755
theme_park,RO,"Romania","Arsenal Aventura & Aqua Park",45.8318,23.1638
botanical_garden,RO,"Romania","Bazoș Dendrological Park",45.75527778,21.42611111
botanical_garden,RO,"Romania","Botanical Park, Timișoara",45.76,21.22472222
botanical_garden,RO,"Romania","Bucharest",44.4379,26.06364722
national_park,RO,"Romania","Buila-Vânturarița",45.24,24.096
national_park,RO,"Romania","Călimani",47.127,25.168
national_park,RO,"Romania","Ceahlău",46.9563,25.939
national_park,RO,"Romania","Cheile Bicazului-Hășmaș",46.81198,25.81894
national_park,RO,"Romania","Cheile Nerei-Beușnița",44.951194,21.8882
botanical_garden,RO,"Romania","Cluj-Napoca",46.7603,23.5867
national_park,RO,"Romania","Cozia",45.367,24.265
botanical_garden,RO,"Romania","Craiova",44.3243259,23.7866594
national_park,RO,"Romania","Defileul Jiului",45.272,23.368
national_park,RO,"Romania","Domogled-Valea Cernei",45.093,22.624
botanical_garden,RO,"Romania","Galati",45.424064916,28.031124374
botanical_garden,RO,"Romania","Iași",47.18715,27.55655833
botanical_garden,RO,"Romania","Jibou",47.25,23.25
national_park,RO,"Romania","Munții Măcinului",45.166667,28.3
national_park,RO,"Romania","Piatra Craiului",45.526944444,25.211666666
national_park,RO,"Romania","Retezat",45.333333333,22.833333333
national_park,RO,"Romania","Rodna",47.54,24.735
botanical_garden,RO,"Romania","Roses Park, Timișoara",45.75,21.231111
national_park,RO,"Romania","Semenic-Cheile Carașului",45.142,21.977
botanical_garden,RO,"Romania","Simeria arboretum",45.861238,23.014996
theme_park,RO,"Romania","Therme București",44.60567,26.08583
botanical_garden,RU,"Russian Federation","(PetrSU)",61.842369,34.381168
national_park,RU,"Russian Federation","Alaniya",42.90000001,43.73333334
national_park,RU,"Russian Federation","Alkhanay",50.83333334,113.4166667
theme_park,RU,"Russian Federation","Andersengrad",59.895,29.088611111
national_park,RU,"Russian Federation","Anyuysky",49.440555555,136.556944444
botanical_garden,RU,"Russian Federation","Aptekarsky Ogorod",55.77756527,37.63520629
botanical_garden,RU,"Russian Federation","Arboretum of Belgorod State University",50.592664,36.543188
botanical_garden,RU,"Russian Federation","Arboretum of VSAU",51.710722,39.227969
botanical_garden,RU,"Russian Federation","Arboretum of VSFTU",51.7113154,39.2277521
botanical_garden,RU,"Russian Federation","Baltic Federal University Kant",54.737222222,20.517777777
national_park,RU,"Russian Federation","Bashkiria",53.016666666,56.683333333
national_park,RU,"Russian Federation","Beringia",64.36666667,-173.3
national_park,RU,"Russian Federation","Bikin",46.63333333,136.58333333
botanical_garden,RU,"Russian Federation","Biryulyovskiy Arboretum",55.596944444,37.679444444
theme_park,RU,"Russian Federation","Bogatyrskaya Sloboda",53.338419,49.246638
national_park,RU,"Russian Federation","Buzuluksky Bor",53.004166666,52.115277777
botanical_garden,RU,"Russian Federation","Central Siberian",55.020861,82.916415
national_park,RU,"Russian Federation","Chavash Varmane Bor",54.75,47.13333333
botanical_garden,RU,"Russian Federation","Cheboksary",56.087062,47.254456
botanical_garden,RU,"Russian Federation","Chelyabinsk State University",55.1768,61.3206
theme_park,RU,"Russian Federation","Cinema October",58.003888888,56.246944444
national_park,RU,"Russian Federation","Curonian Spit",55.14,20.8
botanical_garden,RU,"Russian Federation","Dendrarium of the Sukachyov Institute",55.986,92.7655
theme_park,RU,"Russian Federation","Divo-Ostrov",59.972818,30.25338
theme_park,RU,"Russian Federation","Dolphinarium",43.590375,39.715458
theme_park,RU,"Russian Federation","Dolphinarium in Lazorevskoe",43.918993,39.318426
theme_park,RU,"Russian Federation","Dolphinarium in Naberezhnye Chelny",55.674722222,52.298888888
theme_park,RU,"Russian Federation","Dolphinarium in Rostov-on-Don",47.208401,39.62593
theme_park,RU,"Russian Federation","Dream Island",55.6944,37.6758
botanical_garden,RU,"Russian Federation","Ekaterinino Arboretum",53.003293,40.828546
botanical_garden,RU,"Russian Federation","Federal Research Center N.I. Vavilov All-Russian Institute of Plant Genetic Resources",59.931944,30.308611
botanical_garden,RU,"Russian Federation","First Moscow State Medical University named after Sechenov",55.746928,37.530171
theme_park,RU,"Russian Federation","Funland Park",53.517861111,49.269472222
theme_park,RU,"Russian Federation","Gagarin Park",59.867763178,30.335124197
theme_park,RU,"Russian Federation","Gelendzhik Oceanarium",44.563619,38.077255
theme_park,RU,"Russian Federation","Gorky Park",55.73135347,37.60463662
botanical_garden,RU,"Russian Federation","Gorno-Altaysky",51.605,85.651944444
botanical_garden,RU,"Russian Federation","Grozdov",53.24556,34.36139
national_park,RU,"Russian Federation","Gydansky",72.142098,77.851156
botanical_garden,RU,"Russian Federation","In Solovki",65.052927777,35.665627777
botanical_garden,RU,"Russian Federation","Institute of the Far Eastern Branch of the Russian Academy of Sciences",43.21772,131.98747
botanical_garden,RU,"Russian Federation","Irkutsk State University",52.261944444,104.248333333
botanical_garden,RU,"Russian Federation","Ivanovo State University",57.034342918,41.008905538
theme_park,RU,"Russian Federation","Izmailovo Kremlin",55.79472222,37.75027778
national_park,RU,"Russian Federation","Kalevalsky",64.991666666,30.2125
theme_park,RU,"Russian Federation","Kara-Dag dolphinarium",44.911944444,35.201666666
national_park,RU,"Russian Federation","Kenozyorsky",62.05,38.1
botanical_garden,RU,"Russian Federation","Khabarovsk arboretum",48.46444,135.08667
national_park,RU,"Russian Federation","Khibiny",67.7252,33.4738
national_park,RU,"Russian Federation","Khvalynsky",52.3525,47.638888888
theme_park,RU,"Russian Federation","Kinoteatr Mir",57.978333333,56.188888888
theme_park,RU,"Russian Federation","Kinoteatr Rossiya",58.005555555,56.209722222
national_park,RU,"Russian Federation","Kislovodsk",43.895495,42.726307
national_park,RU,"Russian Federation","Kodar",56.85,117.566667
national_park,RU,"Russian Federation","Koygorodsky",59.8,49.8
theme_park,RU,"Russian Federation","Krasnogorsk children park",55.828472,37.319386
national_park,RU,"Russian Federation","Krasnoyarsk Stolby",55.883333333,92.766666666
national_park,RU,"Russian Federation","Kytalyk",70.85,147.85
national_park,RU,"Russian Federation","Ladoga Skerries",61.6,30.83
national_park,RU,"Russian Federation","Land of the Leopard",43.183333333,131.483333333
botanical_garden,RU,"Russian Federation","Lobachevsky State University of Nizhny Novgorod",56.25484,44.00767
national_park,RU,"Russian Federation","Losiny Ostrov",55.86361111,37.7775
national_park,RU,"Russian Federation","Mariy Chodra",56.15,48.36666667
botanical_garden,RU,"Russian Federation","Meschersky Arboretum",52.968048,37.901303
national_park,RU,"Russian Federation","Meshchyora",55.561111111,40.253888888
national_park,RU,"Russian Federation","Meshchyorsky",55.133333333,40.166666666
botanical_garden,RU,"Russian Federation","Moscow State University",55.7075,37.527222222
botanical_garden,RU,"Russian Federation","Mountain",42.98778,47.48983
theme_park,RU,"Russian Federation","Murmansk Oceanarium",68.99461,33.08997
botanical_garden,RU,"Russian Federation","N.A. Avrorin Polar-Alpine Botanic Garden-Institute",67.652067,33.6667174
botanical_garden,RU,"Russian Federation","N.V. Tsitsin Main",55.839166666,37.600833333
